Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,CELL_DIVISION_TIME,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID56415,56415,6,123.834,46.280,160.680,19.820,21,21,3,1,None,-10921639,32938.894,32939,32903,32967,13076741,12.400,11.086,1.854E-4,0.985
ID65177,65177,6,119.327,48.616,152.204,17.908,22,22,3,1,5,-10921639,32941.338,32943,32901,32976,13077711,16.618,10.880,2.200E-4,0.872
ID65312,65312,6,128.424,47.541,156.455,19.314,22,22,3,1,None,-10921639,32945.602,32946,32903,32978,13079404,13.870,7.961,2.546E-4,1.209
ID62274,62274,6,125.657,48.462,152.970,17.982,23,23,3,1,5,-10921639,32938.605,32940,32901,32967,13076626,14.266,10.966,2.036E-4,0.940
ID62417,62417,6,124.960,46.280,159.120,19.820,23,23,3,1,None,-10921639,32938.322,32940,32907,32962,13076514,10.587,11.400,1.641E-4,1.021
ID70952,70952,6,129.751,47.240,159.272,19.598,24,24,3,1,None,-10921639,32942.856,32944,32908,32964,13078314,11.082,11.064,1.937E-4,1.152
ID68124,68124,6,129.210,45.760,160.160,19.820,25,25,3,1,None,-10921639,32943.151,32945,32912,32965,13078431,11.112,11.050,1.835E-4,1.088
ID68002,68002,6,134.467,48.880,150.800,17.838,25,25,3,1,5,-10921639,32941.572,32942,32913,32966,13077804,12.191,11.400,1.721E-4,0.930
ID76550,76550,6,124.352,43.637,162.499,19.884,26,26,3,1,None,-10921639,32937.499,32939,32904,32956,13076187,10.197,11.400,1.525E-4,0.985
ID76431,76431,6,129.031,46.786,156.207,18.160,26,26,3,1,5,-10921639,32939.350,32941,32903,32965,13076922,13.233,11.400,2.097E-4,1.044
ID73802,73802,6,117.183,47.113,157.333,18.944,27,27,3,1,None,-10921639,32931.403,32931,32906,32954,13073767,9.209,11.400,1.492E-4,1.067
ID73950,73950,6,112.593,42.374,165.997,21.598,27,27,3,1,None,-10921639,32929.516,32931,32903,32943,13073018,8.539,11.400,9.608E-5,0.741
ID73702,73702,6,131.136,49.792,152.443,17.594,27,27,3,1,None,-10921639,32933.766,32935,32898,32960,13074705,11.273,11.400,1.459E-4,0.852
ID81608,81608,6,138.974,53.558,158.571,16.361,28,28,3,1,None,-10921639,32935.975,32937,32899,32970,13075582,15.068,11.400,1.646E-4,0.720
ID81970,81970,6,127.749,41.414,166.960,21.602,28,28,3,1,None,-10921639,32939.353,32941,32911,32959,13076923,10.798,11.400,1.335E-4,0.814
ID81722,81722,6,140.093,49.390,153.720,17.399,28,28,3,1,None,-10921639,32941.345,32942,32911,32968,13077714,12.495,11.400,1.582E-4,0.834
ID78915,78915,6,135.047,52.373,159.388,16.146,29,29,3,1,None,-10921639,32936.290,32938,32901,32964,13075707,12.972,11.400,1.636E-4,0.831
ID79034,79034,6,126.652,48.708,154.677,17.166,29,29,3,1,None,-10921639,32940.093,32941,32910,32960,13077217,10.606,11.400,1.368E-4,0.850
ID79295,79295,6,119.795,39.000,166.920,21.802,29,29,3,1,None,-10921639,32938.008,32941,32909,32955,13076389,10.490,11.400,1.207E-4,0.758
ID84132,84132,6,137.505,49.135,154.124,16.368,30,30,3,1,None,-10921639,32939.690,32941,32899,32967,13077057,14.636,11.400,1.708E-4,0.769
ID84134,84134,6,135.595,52.860,159.369,15.349,30,30,3,1,None,-10921639,32936.486,32938,32907,32966,13075785,12.093,11.400,1.687E-4,0.919
ID84392,84392,6,114.457,41.158,168.429,20.118,30,30,3,1,None,-10921639,32934.819,32937,32905,32953,13075123,9.835,11.400,1.118E-4,0.749
ID20479,20479,7,185.474,37.217,207.550,27.043,0,0,3,1,None,-10921639,32963.796,32961,32920,33015,13086627,21.719,4.963,6.085E-4,1.846
ID6893,6893,7,179.360,35.945,207.865,26.821,1,1,3,1,None,-10921639,32961.605,32960,32917,33011,13085757,21.557,4.973,5.902E-4,1.804
ID14343,14343,7,191.141,35.597,208.436,26.676,2,2,3,1,None,-10921639,32965.763,32969,32897,33029,13087408,30.747,5.003,6.827E-4,1.463
ID17857,17857,7,203.293,36.439,208.596,27.516,3,3,3,1,None,-10921639,32968.239,32968,32921,33033,13088391,23.463,4.993,6.557E-4,1.841
ID15497,15497,7,198.649,36.818,209.393,27.979,4,4,3,1,None,-10921639,32970.602,32973,32912,33026,13089329,24.268,5.032,7.081E-4,1.923
ID2153,2153,7,176.898,37.739,209.660,27.712,5,5,3,1,None,-10921639,32962.753,32964,32916,33010,13086213,20.655,5.003,6.145E-4,1.960
ID11282,11282,7,183.838,37.582,209.856,27.180,6,6,3,1,None,-10921639,32963.801,32965,32921,33013,13086629,21.209,4.992,6.083E-4,1.890
ID6769,6769,7,198.785,36.799,208.933,27.184,7,7,3,1,None,-10921639,32974.806,32976,32921,33033,13090998,24.008,4.982,6.872E-4,1.886
ID41969,41969,7,188.898,37.643,207.730,26.446,8,8,3,1,None,-10921639,32972.637,32973,32910,33029,13090137,26.604,4.988,7.240E-4,1.793
ID23024,23024,7,173.632,37.813,206.728,26.656,9,9,3,1,None,-10921639,32957.997,32959,32899,33018,13084325,26.711,4.989,6.140E-4,1.514
ID39565,39565,7,203.797,37.669,206.603,27.211,10,10,3,1,None,-10921639,32968.940,32964,32917,33056,13088669,29.943,4.933,6.899E-4,1.518
ID25799,25799,7,239.849,36.163,207.720,26.888,11,11,3,1,None,-10921639,32980.846,32973,32921,33089,13093396,40.179,4.933,8.093E-4,1.328
ID33808,33808,7,244.182,36.574,208.427,27.340,12,12,3,1,None,-10921639,32967.622,32959,32910,33075,13088146,35.692,4.918,7.571E-4,1.397
ID36856,36856,7,269.695,36.227,209.062,28.088,13,13,3,1,None,-10921639,32974.494,32965,32903,33113,13090874,45.651,4.920,8.459E-4,1.221
ID28592,28592,7,257.515,35.880,208.946,27.818,14,14,3,1,None,-10921639,32965.952,32955,32905,33110,13087483,42.047,4.905,7.684E-4,1.204
ID33406,33406,7,286.575,37.850,208.883,28.060,15,15,3,1,None,-10921639,32978.824,32965,32906,33157,13092593,50.304,4.902,9.268E-4,1.214
ID48067,48067,7,268.394,36.688,209.243,28.518,16,16,3,1,None,-10921639,32984.567,32974,32904,33125,13094873,48.834,4.912,8.555E-4,1.155
ID45212,45212,7,214.734,34.602,209.984,29.761,17,17,3,1,2,-10921639,32959.693,32955,32911,33076,13084998,30.549,11.400,2.527E-4,0.545
ID45046,45046,7,217.147,39.692,209.355,27.241,17,17,3,1,None,-10921639,32962.335,32955,32911,33063,13086047,30.535,11.043,3.701E-4,0.799
ID51094,51094,7,220.403,39.007,207.745,27.045,18,18,3,1,None,-10921639,32971.373,32964,32911,33074,13089635,35.916,4.973,5.438E-4,0.998
ID51248,51248,7,234.872,31.967,210.272,30.214,18,18,3,1,2,-10921639,32964.879,32959,32899,33090,13087057,40.156,11.400,3.888E-4,0.638
ID54302,54302,7,219.147,33.777,208.972,30.182,19,19,3,1,2,-10921639,32960.481,32955,32905,33091,13085311,36.447,11.400,3.513E-4,0.635
ID53989,53989,7,223.495,40.844,207.616,25.860,19,19,3,1,None,-10921639,32955.398,32946,32900,33095,13083293,36.996,11.092,4.062E-4,0.723
ID59790,59790,7,177.225,42.217,205.047,24.554,20,20,3,1,None,-10921639,32940.385,32934,32893,33046,13077333,31.163,11.400,2.951E-4,0.624
ID60267,60267,7,178.872,35.360,206.440,29.730,20,20,3,1,None,-10921639,32956.282,32948,32918,33054,13083644,28.427,11.400,3.473E-4,0.805
ID60268,60268,7,188.658,32.383,208.895,30.354,20,20,3,1,None,-10921639,32957.179,32952,32902,33057,13084000,33.770,11.400,4.115E-4,0.803
ID57217,57217,7,220.026,30.377,207.604,30.423,21,21,3,1,None,-10921639,32967.499,32959,32900,33084,13088097,41.754,4.856,5.166E-4,0.815
ID56599,56599,7,188.235,45.959,204.323,21.812,21,21,3,1,None,-10921639,32941.703,32938,32894,33039,13077856,26.579,11.400,2.873E-4,0.712
ID57056,57056,7,207.920,33.510,205.131,28.173,21,21,3,1,None,-10921639,32967.846,32965,32908,33067,13088235,34.613,11.400,4.626E-4,0.881
ID66095,66095,7,196.540,28.468,208.374,30.136,22,22,3,1,None,-10921639,32948.380,32945,32894,33042,13080507,30.506,11.400,3.161E-4,0.683
ID66094,66094,7,186.618,31.023,204.240,29.171,22,22,3,1,None,-10921639,32954.526,32949,32911,33045,13082947,26.690,11.400,3.379E-4,0.834
ID65622,65622,7,162.836,42.390,203.512,23.328,22,22,3,1,None,-10921639,32938.365,32935,32906,33008,13076531,20.099,11.400,1.891E-4,0.620
ID63388,63388,7,170.239,24.556,210.837,33.498,23,23,3,1,None,-10921639,32968.252,32970,32903,33047,13088396,33.253,11.400,0.002,4.910
ID63220,63220,7,168.752,28.958,206.499,29.567,23,23,3,1,None,-10921639,32946.796,32947,32901,33011,13079878,21.452,11.400,2.057E-4,0.632
ID62591,62591,7,157.427,42.884,201.595,22.421,23,23,3,1,None,-10921639,32933.481,32931,32891,32990,13074592,22.043,11.076,2.006E-4,0.599
ID71714,71714,7,172.591,29.682,205.873,30.029,24,24,3,1,None,-10921639,32952.791,32954,32903,33008,13082258,23.501,11.400,2.255E-4,0.632
ID71895,71895,7,178.130,24.988,210.624,34.155,24,24,3,1,None,-10921639,32975.025,32979,32900,33044,13091085,37.126,11.400,0.003,4.451
ID71269,71269,7,205.601,43.851,206.380,23.479,24,24,3,1,None,-10921639,32952.678,32952,32906,33022,13082213,24.484,11.400,3.222E-4,0.867
ID68906,68906,7,176.473,30.565,203.610,28.938,25,25,3,1,None,-10921639,32963.557,32959,32919,33024,13086532,23.348,11.400,3.238E-4,0.914
ID68910,68910,7,209.617,30.690,212.223,30.152,25,25,3,1,None,-10921639,32965.927,32967,32907,33041,13087473,29.214,11.400,3.169E-4,0.715
ID68427,68427,7,211.156,42.618,207.927,23.702,25,25,3,1,None,-10921639,32957.204,32958,32906,33022,13084010,25.485,11.400,3.309E-4,0.856
ID77440,77440,7,197.141,27.679,209.830,30.864,26,26,3,1,None,-10921639,32968.222,32965,32922,33036,13088384,27.011,11.400,2.767E-4,0.675
ID77320,77320,7,193.149,29.960,205.397,28.933,26,26,3,1,None,-10921639,32967.123,32963,32920,33037,13087948,26.003,11.400,3.406E-4,0.863
ID76868,76868,7,211.391,41.590,206.437,23.693,26,26,3,1,None,-10921639,32960.048,32960,32901,33029,13085139,27.433,11.400,3.474E-4,0.835
ID74678,74678,7,209.499,28.325,211.742,31.652,27,27,3,1,None,-10921639,32963.305,32964,32903,33026,13086432,28.070,4.897,2.955E-4,0.694
ID74558,74558,7,186.028,30.437,207.095,29.759,27,27,3,1,None,-10921639,32963.476,32964,32914,33029,13086500,24.857,11.400,3.537E-4,0.938
ID74101,74101,7,184.794,41.313,207.527,24.430,27,27,3,1,None,-10921639,32947.962,32947,32893,33014,13080341,26.220,11.400,2.737E-4,0.688
ID82576,82576,7,208.518,30.136,208.115,29.730,28,28,3,1,None,-10921639,32981.134,32981,32916,33048,13093510,30.459,11.400,4.563E-4,0.988
ID82709,82709,7,246.250,27.576,213.711,31.772,28,28,3,1,None,-10921639,32979.912,32977,32901,33069,13093025,36.616,4.897,3.694E-4,0.665
ID82138,82138,7,201.954,40.463,208.654,24.637,28,28,3,1,None,-10921639,32961.315,32960,32898,33034,13085642,32.245,11.400,3.335E-4,0.682
ID79437,79437,7,219.184,40.614,209.546,24.059,29,29,3,1,None,-10921639,32962.428,32963,32901,33033,13086084,28.838,11.400,3.377E-4,0.772
ID79982,79982,7,247.584,26.676,215.222,31.748,29,29,3,1,None,-10921639,32981.552,32982,32899,33069,13093676,37.837,4.923,3.904E-4,0.680
ID79861,79861,7,230.134,29.178,209.673,29.778,29,29,3,1,None,-10921639,32976.957,32978,32911,33052,13091852,30.893,11.400,4.275E-4,0.912
ID85141,85141,7,212.215,29.459,210.710,29.540,30,30,3,1,None,-10921639,32977.469,32980,32925,33046,13092055,28.039,11.400,3.871E-4,0.910
ID85274,85274,7,232.864,28.935,219.541,30.778,30,30,3,1,None,-10921639,32988.106,32985,32921,33064,13096278,35.032,11.400,4.135E-4,0.778
ID84692,84692,7,219.200,39.976,210.268,23.820,30,30,3,1,None,-10921639,32965.257,32967,32911,33032,13087207,26.513,11.400,3.304E-4,0.821
ID19842,19842,10,119.143,55.020,181.014,17.095,0,0,3,1,None,-10921639,32929.942,32930,32911,32953,13073187,9.077,5.002,3.219E-4,2.334
ID5627,5627,10,116.971,54.287,181.070,17.076,1,1,3,1,None,-10921639,32927.982,32928,32904,32950,13072409,8.820,5.014,3.207E-4,2.394
ID13857,13857,10,125.273,53.488,181.176,17.449,2,2,3,1,None,-10921639,32933.408,32933,32907,32957,13074563,10.273,5.011,3.654E-4,2.342
ID17274,17274,10,123.658,54.041,181.424,17.971,3,3,3,1,None,-10921639,32929.703,32930,32903,32950,13073092,10.912,5.018,3.485E-4,2.103
ID11823,11823,10,125.002,54.652,181.473,18.369,4,4,3,1,None,-10921639,32931.874,32934,32898,32957,13073954,13.323,5.018,3.759E-4,1.858
ID1581,1581,10,117.248,55.931,181.756,18.120,5,5,3,1,None,-10921639,32927.063,32928,32897,32949,13072044,10.758,5.017,3.138E-4,1.920
ID10269,10269,10,120.072,55.083,181.929,17.652,6,6,3,1,None,-10921639,32928.730,32929,32905,32949,13072706,9.123,4.999,3.238E-4,2.336
ID5659,5659,10,125.537,54.507,181.049,17.665,7,7,3,1,None,-10921639,32934.806,32935,32905,32957,13075118,10.954,5.014,3.449E-4,2.073
ID41497,41497,10,131.485,55.243,179.580,17.496,8,8,3,1,None,-10921639,32937.426,32937,32911,32972,13076158,12.276,4.975,3.622E-4,1.943
ID22520,22520,10,128.930,55.426,179.253,18.533,9,9,3,1,None,-10921639,32932.773,32933,32900,32969,13074311,15.928,4.965,3.762E-4,1.555
ID38924,38924,10,134.566,54.341,179.140,18.525,10,10,3,1,None,-10921639,32935.718,32935,32900,32979,13075480,19.643,4.942,4.267E-4,1.430
ID25180,25180,10,172.417,53.467,179.835,17.851,11,11,3,1,None,-10921639,32943.254,32941,32903,33003,13078472,22.319,4.952,5.140E-4,1.517
ID32592,32592,10,169.773,53.570,180.503,18.150,12,12,3,1,None,-10921639,32937.715,32933,32898,32992,13076273,22.345,4.957,4.944E-4,1.457
ID36335,36335,10,153.480,53.644,181.046,18.926,13,13,3,1,None,-10921639,32940.305,32936,32909,32997,13077301,20.257,4.951,4.482E-4,1.457
ID27983,27983,10,165.655,53.691,180.734,18.169,14,14,3,1,None,-10921639,32935.088,32931,32893,33005,13075230,23.840,4.929,4.802E-4,1.326
ID32161,32161,10,159.345,54.770,181.233,18.138,15,15,3,1,None,-10921639,32930.990,32927,32893,32988,13073603,21.234,4.980,3.719E-4,1.153
ID47363,47363,10,157.553,55.979,178.403,17.847,16,16,3,1,None,-10921639,32926.841,32922,32896,32997,13071956,19.807,11.400,2.111E-4,0.702
ID47493,47493,10,146.784,52.965,184.291,19.244,16,16,3,1,None,-10921639,32928.980,32923,32903,32993,13072805,18.947,11.400,1.981E-4,0.688
ID44420,44420,10,174.200,52.525,185.863,19.528,17,17,3,1,None,-10921639,32936.826,32932,32896,33017,13075920,23.342,11.400,2.766E-4,0.780
ID44275,44275,10,160.830,57.356,178.240,17.607,17,17,3,1,None,-10921639,32929.426,32926,32890,33000,13072982,20.142,11.400,2.303E-4,0.753
ID50480,50480,10,161.959,51.063,186.038,19.558,18,18,3,1,None,-10921639,32935.312,32932,32900,33006,13075319,20.716,11.400,2.667E-4,0.848
ID50354,50354,10,147.806,56.015,178.656,17.102,18,18,3,1,None,-10921639,32928.816,32925,32892,32989,13072740,18.718,11.400,2.439E-4,0.858
ID53519,53519,10,145.522,52.557,184.504,19.132,19,19,3,1,None,-10921639,32929.093,32925,32898,32999,13072850,19.732,11.400,2.119E-4,0.707
ID53271,53271,10,137.195,57.237,177.836,16.658,19,19,3,1,None,-10921639,32919.322,32918,32885,32987,13068971,22.113,11.400,2.050E-4,0.610
ID59520,59520,10,129.855,50.183,186.284,19.386,20,20,3,1,None,-10921639,32923.904,32921,32894,32972,13070790,14.569,11.061,1.329E-4,0.601
ID59271,59271,10,140.805,60.810,177.434,16.134,20,20,3,1,None,-10921639,32917.736,32916,32888,32975,13068341,16.791,11.060,1.833E-4,0.719
ID56297,56297,10,133.664,50.571,183.252,18.214,21,21,3,1,None,-10921639,32926.912,32926,32890,32975,13071984,16.092,11.083,1.442E-4,0.590
ID56174,56174,10,157.398,61.117,174.566,15.570,21,21,3,1,None,-10921639,32931.365,32929,32898,32988,13073752,17.414,11.400,2.250E-4,0.851
ID65044,65044,10,142.354,61.354,171.786,15.476,22,22,3,1,None,-10921639,32930.065,32930,32898,32978,13073236,13.461,11.063,1.898E-4,0.928
ID65198,65198,10,126.564,49.732,185.091,18.766,22,22,3,1,None,-10921639,32923.778,32923,32892,32968,13070740,17.622,11.400,1.107E-4,0.413
ID62146,62146,10,130.860,60.464,176.231,15.211,23,23,3,1,None,-10921639,32921.259,32919,32898,32955,13069740,11.553,11.080,9.692E-5,0.552
ID62293,62293,10,128.452,50.042,183.524,18.190,23,23,3,1,None,-10921639,32924.028,32923,32896,32960,13070839,13.472,11.400,1.128E-4,0.551
ID70689,70689,10,151.680,61.469,176.613,15.473,24,24,3,1,None,-10921639,32925.836,32924,32897,32966,13071557,14.393,11.065,1.405E-4,0.643
ID70970,70970,10,129.604,50.269,184.050,18.984,24,24,3,1,None,-10921639,32930.076,32928,32908,32959,13073240,11.516,11.400,1.075E-4,0.615
ID67888,67888,10,168.162,60.541,177.805,15.753,25,25,3,1,None,-10921639,32929.698,32928,32896,32981,13073090,16.738,11.053,1.780E-4,0.700
ID68019,68019,10,158.562,54.325,187.708,17.495,25,25,3,1,None,-10921639,32930.577,32930,32899,32975,13073439,15.228,11.003,1.668E-4,0.721
ID76437,76437,10,137.505,53.179,178.174,17.309,26,26,3,1,None,-10921639,32930.128,32929,32906,32962,13073261,11.632,11.400,1.320E-4,0.747
ID76566,76566,10,139.127,48.316,187.295,19.015,26,26,3,1,None,-10921639,32934.466,32933,32913,32971,13074983,13.066,11.400,1.254E-4,0.632
ID73815,73815,10,141.787,48.456,188.940,19.757,27,27,3,1,None,-10921639,32929.003,32930,32901,32964,13072814,13.388,11.400,1.314E-4,0.646
ID73709,73709,10,121.020,52.407,173.194,18.003,27,27,3,1,None,-10921639,32925.917,32927,32897,32948,13071589,10.451,11.099,1.157E-4,0.729
ID81733,81733,10,137.694,51.509,173.559,17.711,28,28,3,1,None,-10921639,32936.302,32938,32898,32966,13075712,12.627,11.400,1.517E-4,0.791
ID81854,81854,10,158.192,47.976,189.768,19.682,28,28,3,1,None,-10921639,32939.720,32941,32907,32985,13077069,16.108,11.400,1.784E-4,0.730
ID78922,78922,10,140.323,55.650,176.372,15.978,29,29,3,1,None,-10921639,32931.521,32933,32900,32964,13073814,13.324,11.400,1.587E-4,0.784
ID79187,79187,10,162.780,47.584,190.802,19.432,29,29,3,1,None,-10921639,32939.798,32939,32906,32982,13077100,16.689,11.400,1.487E-4,0.587
ID84140,84140,10,157.899,56.038,176.749,15.407,30,30,3,1,None,-10921639,32935.055,32934,32907,32975,13075217,15.320,11.400,1.962E-4,0.843
ID84277,84277,10,154.961,47.826,191.357,18.667,30,30,3,1,None,-10921639,32937.977,32937,32896,32985,13076377,21.032,11.400,1.789E-4,0.560
ID20353,20353,11,193.260,39.667,215.807,26.506,0,0,3,1,None,-10921639,32961.234,32962,32898,33013,13085610,28.594,4.984,6.469E-4,1.491
ID6632,6632,11,192.003,38.655,216.122,26.559,1,1,3,1,None,-10921639,32958.081,32960,32895,33011,13084358,28.400,5.020,6.382E-4,1.480
ID14469,14469,11,192.517,38.534,216.389,26.824,2,2,3,1,None,-10921639,32973.229,32974,32917,33022,13090372,25.152,4.973,6.675E-4,1.749
ID17861,17861,11,196.006,38.969,216.737,27.706,3,3,3,1,None,-10921639,32967.506,32970,32914,33019,13088100,24.587,5.012,6.599E-4,1.768
ID15506,15506,11,205.667,39.627,217.602,27.973,4,4,3,1,None,-10921639,32971.229,32971,32911,33024,13089578,26.177,5.014,6.975E-4,1.756
ID2157,2157,11,181.686,40.475,218.113,27.543,5,5,3,1,None,-10921639,32959.622,32961,32914,33000,13084970,20.060,5.028,5.872E-4,1.928
ID11293,11293,11,185.476,40.198,218.478,27.096,6,6,3,1,None,-10921639,32962.254,32964,32915,33011,13086015,21.402,5.010,5.954E-4,1.833
ID6782,6782,11,197.939,39.481,217.517,27.062,7,7,3,1,None,-10921639,32972.315,32974,32921,33024,13090009,23.821,5.001,6.461E-4,1.788
ID41976,41976,11,189.421,40.137,215.965,26.276,8,8,3,1,None,-10921639,32972.620,32974,32906,33018,13090130,26.430,5.010,6.936E-4,1.729
ID23028,23028,11,183.262,40.059,215.212,26.452,9,9,3,1,None,-10921639,32960.244,32962,32896,33018,13085217,27.992,4.992,6.284E-4,1.479
ID39570,39570,11,204.402,39.816,215.380,27.347,10,10,3,1,None,-10921639,32970.275,32967,32923,33053,13089199,29.832,4.917,6.705E-4,1.481
ID25804,25804,11,246.279,38.245,216.059,26.985,11,11,3,1,None,-10921639,32983.222,32975,32925,33110,13094339,42.477,4.905,7.736E-4,1.201
ID33816,33816,11,256.982,38.729,217.124,27.156,12,12,3,1,None,-10921639,32971.758,32958,32908,33098,13089788,43.304,4.910,7.350E-4,1.118
ID36864,36864,11,252.547,38.703,217.483,27.566,13,13,3,1,None,-10921639,32976.899,32968,32906,33113,13091829,44.100,4.896,7.730E-4,1.155
ID28594,28594,11,218.322,38.089,217.413,27.162,14,14,3,1,None,-10921639,32963.574,32954,32912,33082,13086539,37.816,4.885,6.293E-4,1.096
ID33410,33410,11,288.152,40.081,217.239,27.264,15,15,3,1,None,-10921639,32979.703,32967,32918,33132,13092942,49.245,4.891,8.632E-4,1.155
ID48072,48072,11,230.559,38.596,215.434,27.501,16,16,3,1,None,-10921639,32953.685,32945,32903,33068,13082613,34.283,11.400,3.427E-4,0.659
ID48075,48075,11,241.153,39.886,219.417,27.865,16,16,3,1,None,-10921639,32954.146,32943,32899,33086,13082796,38.576,4.851,4.552E-4,0.777
ID45048,45048,11,229.682,38.959,214.059,27.563,17,17,3,1,None,-10921639,32953.884,32946,32904,33083,13082692,33.713,11.400,3.368E-4,0.658
ID45054,45054,11,211.542,40.644,222.064,28.517,17,17,3,1,None,-10921639,32955.249,32948,32893,33080,13083234,40.361,11.400,4.043E-4,0.660
ID51098,51098,11,213.188,37.239,213.116,27.408,18,18,3,1,None,-10921639,32952.000,32946,32907,33063,13081944,30.548,11.400,3.169E-4,0.683
ID51258,51258,11,240.007,36.425,223.857,30.091,18,18,3,1,None,-10921639,32974.826,32958,32895,33088,13091006,47.828,4.998,6.455E-4,0.890
ID54310,54310,11,238.391,36.481,223.140,30.583,19,19,3,1,None,-10921639,32963.088,32952,32893,33108,13086346,48.315,11.400,4.576E-4,0.624
ID54141,54141,11,209.313,39.051,212.342,27.113,19,19,3,1,None,-10921639,32952.564,32943,32910,33083,13082168,34.242,11.400,3.504E-4,0.674
ID59937,59937,11,213.435,40.590,209.889,25.915,20,20,3,1,None,-10921639,32946.882,32937,32895,33095,13079912,35.298,4.816,3.842E-4,0.717
ID60273,60273,11,214.627,37.039,220.620,29.647,20,20,3,1,None,-10921639,32951.756,32946,32899,33072,13081847,32.379,11.400,3.186E-4,0.648
